Epoch,Train Loss,Val Loss,Train Accuracy,Val Accuracy,Train F1 Score,Val F1 Score
1,2.5218583856310164,1.0778576110418026,44.51923076923077,80.4326923076923,0.4494406754833168,0.8031662226345708
2,1.099142305705012,0.5582431274824418,75.7051282051282,90.09615384615384,0.751992778610775,0.9012353416584161
3,0.7578958251646587,0.4424241904455882,83.62179487179488,90.86538461538461,0.8354209602620853,0.908563671654422
4,0.6189128443294641,0.34825501242795814,85.86538461538461,92.01923076923077,0.8572815347920797,0.9205170669888282
5,0.5212190420347818,0.30473949553874824,87.5,92.6923076923077,0.8741498887523732,0.9256982093779309
6,0.4873881438861088,0.2761470010002645,87.6923076923077,93.70192307692308,0.877033971266773,0.936443160670858
7,0.42082998415037076,0.2445701516734866,89.93589743589743,94.27884615384616,0.8986797887434826,0.9434638143250031
8,0.3982035351955161,0.24569770741061522,89.74358974358974,93.46153846153847,0.8969583656508655,0.9346088402372335
9,0.37485306983699607,0.22606662651523948,89.8076923076923,94.47115384615384,0.8973182500752811,0.9449015484009584
10,0.3444444845829691,0.2179382391882917,90.48076923076923,94.1826923076923,0.9046553099812632,0.9418859935063637
11,0.323698313488644,0.19166878818605954,91.50641025641026,95.09615384615384,0.9148319800262624,0.9510371357585075
12,0.3215707391500473,0.17070483122952282,91.37820512820512,95.14423076923077,0.9137156631249118,0.9514662105045872
13,0.2754459941417587,0.16436755338755366,92.59615384615384,95.67307692307692,0.9256945565002618,0.9566629868100087
14,0.27103046061737196,0.1841771263951579,92.72435897435898,95.1923076923077,0.9271462919432446,0.9520402008298523
15,0.24990465735294382,0.15808089320870258,93.26923076923077,95.86538461538461,0.9328545987315184,0.9589367621959763
16,0.2698187303102138,0.18242394744526022,92.46794871794872,95.0,0.924317433090356,0.9501934866410781
17,0.2681553706678809,0.156209450121969,92.33974358974359,95.8173076923077,0.9233110597082431,0.9583686444552716
18,0.26334412107054067,0.1642650812694158,92.72435897435898,95.38461538461539,0.9271594778008646,0.9539362459786367
19,0.24895526020198452,0.15778811321987843,92.78846153846153,95.67307692307692,0.927863421341116,0.9564575343766559
20,0.22329190247977265,0.1426191376378903,93.75,96.0576923076923,0.9375670664529435,0.9605871215751994
21,0.222071482400809,0.16076051567036373,93.9423076923077,95.8173076923077,0.939369069575092,0.9579340520016099
22,0.2099779014456637,0.15167609127954795,94.4551282051282,95.96153846153847,0.9444388641802449,0.9598162093881581
23,0.21713054286582129,0.15018281703635764,93.5576923076923,95.72115384615384,0.9356878435689937,0.9572016868394128
24,0.21060665856514657,0.1370009838281056,94.55128205128206,95.86538461538461,0.9453321622272847,0.9583912911631493
25,0.20340929851316067,0.1488353208387987,94.19871794871794,96.29807692307692,0.9418893558546768,0.9628425650709989
26,0.2025058862506127,0.15113739408283997,94.16666666666667,95.52884615384616,0.9413453284937923,0.9553385254667531
27,0.21133070743205595,0.1308015569149015,93.62179487179488,96.4423076923077,0.9361657003230142,0.9641871438202122
28,0.20811275522015532,0.14704788908129557,93.3974358974359,95.72115384615384,0.9337942049268838,0.9569963530607364
29,0.19268773195846955,0.14072490639518948,94.55128205128206,95.52884615384616,0.945552040565416,0.9551094956955735
30,0.17975483549644752,0.14002297233449867,94.4551282051282,95.72115384615384,0.9444490770717832,0.9577001994721026
31,0.19529870507896555,0.12059706775113367,94.61538461538461,96.77884615384616,0.9461963636022451,0.9679371411252888
32,0.17237321374823852,0.1554704267451038,95.22435897435898,95.38461538461539,0.9522729187169185,0.953127793384
33,0.18697950540452588,0.11639061856101482,93.97435897435898,96.82692307692308,0.9397181655640487,0.9681466233054772
34,0.2037696753134381,0.1163445952679747,93.87820512820512,96.6826923076923,0.938686467878823,0.966817520353521
35,0.158063340742065,0.13588184531007966,95.38461538461539,95.96153846153847,0.9539649081779499,0.9593237250461313
36,0.1760873534165475,0.12404423469561152,94.58333333333333,96.49038461538461,0.9456296918334535,0.9651622845874337
37,0.1907446978385655,0.1234074380248785,94.00641025641026,96.82692307692308,0.9401332131004718,0.9682412632842888
38,0.18646596710444713,0.12903719375619682,94.48717948717949,96.34615384615384,0.9448050750284166,0.9633482244879618
39,0.17464511890952683,0.11515895032252256,94.55128205128206,96.6826923076923,0.9455496523656759,0.9668456334947676
40,0.16581107290195568,0.11106627207258359,95.09615384615384,96.63461538461539,0.9509918646225072,0.9660000587858282
41,0.15800908090052557,0.12288110511144623,95.28846153846153,96.39423076923077,0.952780476491161,0.9637841782930543
42,0.18549493776292217,0.12709574388752046,94.6474358974359,96.58653846153847,0.9465603500524312,0.9654265356166368
43,0.16986738284099467,0.10658360685562142,94.90384615384616,96.73076923076923,0.9489448496304715,0.9669489016327681
44,0.16220415056664117,0.137315048720316,95.25641025641026,96.20192307692308,0.9525297576559927,0.9616351625983248
45,0.16253240374202022,0.13537489254029844,95.09615384615384,96.0576923076923,0.9508675402175769,0.9605163992057074
46,0.15741985578242004,0.11876380694850992,95.48076923076923,96.875,0.9547736424803096,0.9685326751316679
47,0.14585850066600406,0.12883295401994613,95.64102564102564,96.15384615384616,0.9564273207864973,0.9611338948066042
48,0.16982553414620308,0.13166521580379384,94.90384615384616,96.15384615384616,0.9490103545473557,0.9619032716240508
49,0.1498304985615672,0.1311422592145391,95.0,95.67307692307692,0.9499597194651405,0.9567819396021929
50,0.17673843835803624,0.13137293812643083,94.74358974358974,95.76923076923077,0.9473828204266675,0.9574336062048002
